,timestamp,app,n_b_written,r_sectors,w_r_d,disk_id,cum_sum,AFR_SSDs,mttf_SDDs,MTTFMes_SSDs,MTTFDia_SSDs,MTTFTest_SSDs
4680,2019-06-09,none,772305628603.8625,10.184781005751365,503.85651083910926,0.0,204.0,0.009480835196516258,923969.2303921569,1265.7112745098038,38498.717933006534,2.5637254901960786
4689,2019-06-10,none,751075362653.867,9.648302646720369,490.62543153049484,0.0,204.0,0.009462741999576342,925735.9019607842,1268.1313725490195,38572.32924836601,2.5686274509803924
4698,2019-06-11,none,764521313706.9,9.949970913321698,498.79197266051045,0.0,204.0,0.009444717729100958,927502.5735294117,1270.5514705882351,38645.94056372549,2.573529411764706
4707,2019-06-12,none,751101114893.2362,9.910912981455064,490.2292439372325,0.0,204.0,0.00942676199197339,929269.2450980393,1272.971568627451,38719.55187908497,2.5784313725490198
4716,2019-06-14,none,741062930921.5577,9.912715673481223,471.0311752338143,1.0,205.0,0.009437089141362992,928252.3317073171,1271.5785365853658,38677.18048780488,2.575609756097561
4725,2019-06-15,none,755327640958.7278,9.932230102442869,493.698689017838,0.0,205.0,0.009419885659436671,929947.5934959349,1273.90081300813,38747.816395663955,2.580487804878049
4734,2019-06-16,none,767047300960.2355,9.860188179947075,501.09004704498676,0.0,205.0,0.009402112290267921,931705.5284552847,1276.308943089431,38821.06368563686,2.5853658536585367
4743,2019-06-17,none,763782313796.2223,9.971568768942127,498.77141207879356,0.0,205.0,0.009384405864109227,933463.463414634,1278.7170731707315,38894.31097560975,2.5902439024390245
4752,2019-06-18,none,774894095666.6846,10.020935509845545,506.48239513944804,1.0,206.0,0.009412457544942708,930681.4886731391,1274.906148867314,38778.3953613808,2.5825242718446604
4761,2019-06-19,none,762078393688.0665,9.815659281565928,497.97461819746184,1.0,207.0,0.009441041443663449,927863.7375201288,1271.0462157809984,38660.9890633387,2.57487922705314
4770,2019-06-20,none,763075030832.2257,9.87404414947338,499.9536863367479,1.0,208.0,0.009469524520605321,925072.8461538461,1267.2230769230769,38544.70192307692,2.5673076923076925
4779,2019-06-21,none,767370651196.624,9.736169290769897,501.7619529105879,1.0,209.0,0.00949790734238479,922308.4290271132,1263.4362041467305,38429.517876129714,2.5598086124401913
4788,2019-06-22,none,762855718506.1754,9.644727428816712,498.61918729431966,0.0,209.0,0.009480827659621653,923969.9649122808,1265.7122807017545,38498.7485380117,2.5645933014354068
4797,2019-06-23,none,768956207647.9674,9.558084263593805,502.9059416636658,2.0,211.0,0.009553729161588576,916919.4407582937,1256.0540284360188,38204.97669826224,2.5450236966824646
4806,2019-06-24,none,771456448307.0964,9.717585908172104,504.78559052844355,0.0,211.0,0.009537259597275529,918502.8372827803,1258.223064770932,38270.95155344918,2.5497630331753554
4815,2019-06-25,none,767781702080.5902,9.700467794170565,502.1840949982008,0.0,211.0,0.00951956523809691,920210.0916271722,1260.5617693522906,38342.087151132175,2.5545023696682465
4824,2019-06-26,none,784271042162.0232,9.817928403755868,513.4545187793427,0.0,211.0,0.009501936413581914,921917.3459715641,1262.9004739336494,38413.22274881517,2.559241706161137
4833,2019-06-27,none,763571502863.8279,9.734166245396114,498.6852747887629,0.0,211.0,0.009484372760322058,923624.6003159558,1265.239178515008,38484.35834649816,2.5639810426540284
4842,2019-06-28,none,765230016778.3462,9.681942249676771,500.1382604323781,0.0,211.0,0.009466873917590837,925331.8546603476,1267.5778830963666,38555.49394418115,2.5687203791469195
4851,2019-06-29,none,763708770549.4626,9.634193410049317,497.75348438281753,0.0,211.0,0.009449439527319031,927039.1090047393,1269.9165876777251,38626.62954186414,2.5734597156398102
4860,2019-06-30,none,787482380141.5758,9.836905460951263,513.671902524956,0.0,211.0,0.009432069234070282,928746.3633491312,1272.255292259084,38697.76513954713,2.5781990521327014
4869,2019-07-01,none,776410841160.2965,9.618205537034353,507.25996521234964,0.0,211.0,0.009414762685016941,930453.6176935232,1274.5939968404427,38768.90073723013,2.5829383886255926
4878,2019-07-02,none,766127635877.1051,9.51537577238109,500.8029170857882,1.0,212.0,0.009442057537166967,927763.8867924528,1270.909433962264,38656.8286163522,2.5754716981132075
4887,2019-07-03,none,778856119113.0176,9.686843059079376,508.2787966654585,0.0,212.0,0.0094254326875043,929400.3034591195,1273.1511006289309,38725.01264412998,2.580188679245283
4896,2019-07-04,none,776693734820.4049,9.737123455898288,507.1508343567146,0.0,212.0,0.009408232992819072,931099.3899371069,1275.4786163522012,38795.80791404612,2.5849056603773586
4905,2019-07-05,none,782454619540.7434,9.798357199970924,511.2298299171391,0.0,212.0,0.009391095956402279,932798.4764150945,1277.8061320754719,38866.60318396227,2.589622641509434
4914,2019-07-06,none,769360565859.2656,9.60359076660017,502.09033912795667,0.0,212.0,0.009374021236481548,934497.5628930818,1280.1336477987422,38937.39845387841,2.5943396226415096
4923,2019-07-07,none,782902353496.4866,9.789179375453886,511.90994262473674,0.0,212.0,0.00935700849376561,936196.6493710693,1282.4611635220128,39008.19372379455,2.599056603773585
4932,2019-07-08,none,779619972048.6105,9.547041847041847,509.2250360750361,0.0,212.0,0.009340057391421833,937895.7358490566,1284.788679245283,39078.98899371069,2.6037735849056602
4941,2019-07-09,none,789318233880.8906,9.69886737303617,516.3432704953967,0.0,212.0,0.00932316759505398,939594.8223270441,1287.1161949685536,39149.78426362684,2.608490566037736
4950,2019-07-10,none,778916069770.8733,9.350500612259598,508.7934461649262,0.0,212.0,0.009306338772680238,941293.9088050314,1289.4437106918238,39220.57953354297,2.6132075471698113
4959,2019-07-11,none,783186541336.2775,9.637961080453094,513.3334785766158,0.0,212.0,0.009289570594711445,942992.9952830188,1291.7712264150941,39291.37480345912,2.6179245283018866
4968,2019-07-12,none,790980990040.5419,9.83130333309022,517.575377434177,1.0,213.0,0.00931660265248586,940256.9076682316,1288.0231611893585,39177.371152842985,2.6103286384976525
4977,2019-07-13,none,784118333957.7008,9.61798483206934,513.3192979922,0.0,213.0,0.009300504541455288,941884.3849765259,1290.2525821596246,39245.18270735525,2.615023474178404
4986,2019-07-14,none,805952621630.9266,9.803060693856326,528.4119307629448,0.0,213.0,0.009283836970592466,943575.3802816902,1292.569014084507,39315.64084507042,2.619718309859155
4995,2019-07-15,none,795493434511.126,9.63433326034596,520.2497627910371,0.0,213.0,0.00926722903325688,945266.3755868544,1294.8854460093896,39386.0989827856,2.624413145539906
5004,2019-07-16,none,803314979605.3331,9.816730429664508,525.7776633313714,0.0,213.0,0.009250680409983206,946957.3708920189,1297.2018779342725,39456.55712050079,2.6291079812206575
5013,2019-07-17,none,791795375013.8159,9.547893553766949,518.2489485134155,0.0,213.0,0.009234190783583951,948648.366197183,1299.5183098591547,39527.01525821596,2.6338028169014085
5022,2019-07-18,none,809903135376.3469,9.790340529712887,530.080495585726,0.0,213.0,0.009217759839129173,950339.3615023475,1301.8347417840378,39597.47339593115,2.6384976525821595
5031,2019-07-19,none,796663840959.7822,9.755731858213844,521.4225926195502,0.0,213.0,0.009201387263926459,952030.3568075116,1304.1511737089202,39667.93153364632,2.643192488262911
5040,2019-07-20,none,796050077410.7699,9.733062232227145,521.3190037034348,0.0,213.0,0.009185072747501055,953721.3521126762,1306.467605633803,39738.38967136151,2.647887323943662
5049,2019-07-21,none,791174091602.3732,9.548410300676162,518.3980722198245,0.0,213.0,0.009168815981576275,955412.3474178404,1308.7840375586854,39808.84780907669,2.652582159624413
5058,2019-07-22,none,790421969029.1611,9.606937661591497,517.8752513645504,0.0,213.0,0.009152616660054055,957103.3427230048,1311.1004694835683,39879.305946791865,2.6572769953051645
5067,2019-07-23,none,793408681667.6843,9.79176350958745,519.2720801859384,1.0,214.0,0.009179368725376023,954313.9906542054,1307.2794392523363,39763.08294392523,2.649532710280374
5076,2019-07-24,none,791823118830.6886,9.683522482401953,519.359431116219,0.0,214.0,0.009163826958779908,955932.4984423675,1309.4965732087226,39830.52076843198,2.6542056074766354
5085,2019-07-25,none,799542731007.46,9.640305010893247,524.300871459695,0.0,214.0,0.009147721814739874,957615.4781931463,1311.802024922118,39900.64492471443,2.6588785046728973
5094,2019-07-26,none,795276448914.8169,9.610294649967422,522.5859397625253,0.0,214.0,0.00913167317997717,959298.4579439253,1314.107476635514,39970.769080996884,2.663551401869159
5103,2019-07-27,none,813839298351.697,9.73091983745844,534.4475803472478,1.0,215.0,0.009158277396649608,956511.7565891473,1310.2900775193798,39854.656524547805,2.655813953488372
5112,2019-07-28,none,805136055133.8878,9.599432644748328,528.4388274658132,0.0,215.0,0.009142884142884144,958122.1705426355,1312.4961240310076,39921.75710594315,2.66046511627907
5121,2019-07-29,none,807234316846.9634,9.82596947345359,529.2635268346112,0.0,215.0,0.009126927975095515,959797.2093023255,1314.7906976744187,39991.5503875969,2.6651162790697676
5130,2019-07-30,none,809847865512.1074,9.65965092402464,531.2318861836316,0.0,215.0,0.009111027403710331,961472.2480620154,1317.0852713178292,40061.343669250644,2.6697674418604653
5139,2019-07-31,none,802594384172.9612,9.623414280536426,527.1632593881397,0.0,215.0,0.0090951821386604,963147.2868217054,1319.3798449612402,40131.136950904394,2.6744186046511627
5148,2019-08-01,none,818184621310.7319,9.882188145089945,536.9827484517841,0.0,215.0,0.009079391891891893,964822.3255813953,1321.674418604651,40200.93023255814,2.6790697674418604
5157,2019-08-02,none,811987469008.1575,9.640879538315435,533.0558842866535,0.0,215.0,0.009063656377347885,966497.3643410852,1323.968992248062,40270.72351421189,2.683720930232558
5166,2019-08-03,none,820957053629.4669,9.808674985145574,536.0865948756034,0.0,215.0,0.00904797531095109,968172.4031007752,1326.2635658914728,40340.51679586563,2.688372093023256
5175,2019-08-04,none,811819055570.6146,9.546105509279556,532.7845243314335,0.0,215.0,0.009032348410586753,969847.4418604651,1328.5581395348836,40410.31007751938,2.6930232558139533
5184,2019-08-05,none,806597273322.872,9.782962049198172,530.0789550072569,0.0,215.0,0.009016775396085742,971522.480620155,1330.8527131782944,40480.103359173125,2.697674418604651
5193,2019-08-06,none,802887027481.0345,9.853057696463301,527.3667987036371,0.0,215.0,0.009001255989207797,973197.5193798449,1333.1472868217054,40549.89664082687,2.702325581395349
5202,2019-08-07,none,813043863402.7031,9.952235550708833,534.39991274631,1.0,216.0,0.009027584285316245,970359.2592592592,1329.2592592592591,40431.635802469136,2.6944444444444446
5211,2019-08-08,none,817289222847.4095,9.935260199985402,537.4667153284671,0.0,216.0,0.00901270854493089,971960.8657407408,1331.4532407407407,40498.3694058642,2.699074074074074
5220,2019-08-09,none,806116810449.7673,9.85779089861751,529.8841445852535,0.0,216.0,0.008997275824819708,973628.037037037,1333.737037037037,40567.83487654321,2.7037037037037037
5229,2019-08-10,none,806913615849.9801,9.845030921904215,530.4166846458108,0.0,216.0,0.008981895866144802,975295.2083333334,1336.0208333333333,40637.30034722222,2.7083333333333335
5238,2019-08-11,none,811860506478.2803,9.78242890307603,535.1728341314758,0.0,216.0,0.008966568398796431,976962.3796296298,1338.3046296296297,40706.765817901236,2.712962962962963
5247,2019-08-12,none,810891807998.0319,9.931452197881908,534.4420021762786,3.0,219.0,0.009075616670540266,965223.6666666666,1322.224200913242,40217.652777777774,2.680365296803653
5256,2019-08-13,none,828825340454.0574,10.021347073978653,545.5523003312477,2.0,221.0,0.009144777132264097,957923.8371040724,1312.2244343891405,39913.49321266969,2.660633484162896
5265,2019-08-14,none,812007451435.8218,9.860857039971192,534.4094051562726,0.0,221.0,0.009130485377796212,959423.2549019607,1314.278431372549,39975.96895424836,2.665158371040724
5274,2019-08-15,none,834478293177.8425,10.078336915437635,549.9020450503853,1.0,222.0,0.009156254367895368,956723.093093093,1310.5795795795796,39863.46221221221,2.6576576576576576
5283,2019-08-16,none,814016327052.7452,9.860455037919827,535.3433008306248,2.0,224.0,0.009223734232921938,949723.8080357142,1300.9915178571428,39571.82533482143,2.638392857142857
5292,2019-08-17,none,828811731807.8341,9.881081477139508,546.3446658851113,0.0,224.0,0.009209398703009682,951202.1666666667,1303.0166666666667,39633.42361111111,2.642857142857143
5301,2019-08-18,none,839333708239.7346,9.956780038615774,552.9639117843618,0.0,224.0,0.00919386851969938,952808.9270833333,1305.2177083333333,39700.371961805555,2.6473214285714284
5310,2019-08-19,none,839710696221.7566,10.107803103422674,553.7607484963244,0.0,224.0,0.009178390626568573,954415.6875,1307.41875,39767.3203125,2.6517857142857144
5319,2019-08-20,none,829808728236.3861,9.848816827344434,546.6266978238644,0.0,224.0,0.009162964759969298,956022.4479166666,1309.6197916666665,39834.26866319444,2.65625
5328,2019-08-21,none,816902909184.8032,9.83401565754507,538.4551461610286,0.0,224.0,0.009147590658023041,957629.2083333333,1311.8208333333332,39901.21701388888,2.6607142857142856
5337,2019-08-22,none,840258892605.0854,9.946290801186944,554.3637982195846,0.0,224.0,0.009132268060605917,959235.96875,1314.021875,39968.16536458333,2.6651785714285716
5346,2019-08-23,none,845096077923.1251,10.010901217053684,558.0806391398492,3.0,227.0,0.00923909934383401,948144.3671071952,1298.8279001468427,39506.01529613313,2.6343612334801763
5355,2019-08-24,none,825583721606.625,9.985431841831426,540.4864724245577,0.0,227.0,0.009225546318970893,949537.262848752,1300.7359765051397,39564.052618698,2.6387665198237884
5364,2019-08-25,none,835807219818.5591,10.076060494282553,552.0456658059757,0.0,227.0,0.009210170408439274,951122.4669603525,1302.9074889867843,39630.10279001469,2.643171806167401
5373,2019-08-26,none,825341454532.964,9.972579945015193,544.696136593836,0.0,227.0,0.009194845665663169,952707.6710719531,1305.079001468429,39696.15296133138,2.647577092511013
5382,2019-08-27,none,839909231181.4025,9.93817939806256,554.340530947275,1.0,228.0,0.009220010478101578,950107.3801169589,1301.5169590643272,39587.807504873286,2.6403508771929824
5391,2019-08-28,none,836992122376.928,9.975901854826931,552.586096100482,0.0,228.0,0.009205342732472754,951621.2763157896,1303.5907894736843,39650.8865131579,2.6447368421052633
5400,2019-08-29,none,824489825958.8094,9.935779155254433,543.5867512434224,0.0,228.0,0.009190102098809721,953199.4210526316,1305.7526315789473,39716.64254385965,2.6491228070175437
5409,2019-08-30,none,838380330032.5137,9.727791599590224,553.0970291233718,1.0,229.0,0.009215152688842723,950608.2314410481,1302.203056768559,39608.67631004367,2.6419213973799125
5418,2019-08-31,none,854962746049.0408,10.126649670065987,566.0451409718056,0.0,229.0,0.009200568372811852,952115.0917030567,1304.267248908297,39671.46215429403,2.646288209606987
5427,2019-09-01,none,858950487349.5825,10.117421393109673,568.8843839326012,1.0,230.0,0.009225521893790176,949539.7768115943,1300.7394202898552,39564.15736714976,2.639130434782609
5436,2019-09-02,none,834693130028.3187,9.801643277830292,551.8630943725461,1.0,231.0,0.009251018991509888,946922.7128427128,1297.154401154401,39455.113035113034,2.632034632034632
5445,2019-09-03,none,852516728724.2113,10.159249888376246,564.0051339285715,0.0,231.0,0.009236453201970442,948416.0000000001,1299.2,39517.333333333336,2.6363636363636362
5454,2019-09-04,none,829737192974.7946,10.06478751707773,548.2894434057241,0.0,231.0,0.009221311475409836,949973.3333333334,1301.3333333333333,39582.222222222226,2.6406926406926408
5463,2019-09-05,none,836084886563.0419,9.985952398282262,553.937982239045,0.0,231.0,0.009206219312602291,951530.6666666667,1303.4666666666667,39647.11111111111,2.645021645021645
5472,2019-09-06,none,826074130723.7153,9.95420607267297,545.2884164118609,2.0,233.0,0.009270753756047873,944906.9871244635,1294.3931330472103,39371.124463519314,2.6266094420600856
5481,2019-09-07,none,845829869846.1359,9.965715533556558,558.0991410685689,0.0,233.0,0.00925688246120949,946322.9155937054,1296.3327610872677,39430.12148307106,2.630901287553648
5490,2019-09-08,none,834340124258.6962,9.90115569592994,550.9371904385902,1.0,234.0,0.009281470509295352,943815.9601139602,1292.8985754985756,39325.66500474834,2.623931623931624
5499,2019-09-09,none,853740789115.7583,10.2,563.5238095238095,0.0,234.0,0.009267005598815882,945289.1666666667,1294.9166666666667,39387.04861111111,2.628205128205128
5508,2019-09-10,none,827446073817.336,9.940646077387292,546.1258785942492,0.0,234.0,0.009251961758558065,946826.2222222222,1297.0222222222221,39451.09259259259,2.6324786324786325
5517,2019-09-11,none,831798456695.1935,9.848911103177437,550.1551588718315,0.0,234.0,0.009236966682774342,948363.2777777776,1299.1277777777775,39515.136574074066,2.6367521367521367
5526,2019-09-12,none,829412307655.3738,9.935078756917838,548.0901802185327,0.0,234.0,0.009222020134743962,949900.3333333333,1301.2333333333331,39579.180555555555,2.641025641025641
5535,2019-09-13,none,837808600819.4224,9.949342669334095,553.0042869391254,1.0,235.0,0.009246468553973639,947388.719148936,1297.7927659574466,39474.529964539004,2.6340425531914895
5544,2019-09-14,none,836411130279.6744,10.010992168977657,554.2237229686041,0.0,235.0,0.009232179492775765,948855.035460993,1299.8014184397164,39535.62647754137,2.6382978723404253
5553,2019-09-15,none,832431426857.3573,10.0398668743804,549.6188925081433,1.0,236.0,0.009256535467043204,946358.3898305084,1296.3813559322034,39431.59957627118,2.6313559322033897
5562,2019-09-16,none,836828009506.2076,10.13470287176571,552.6788227767114,1.0,237.0,0.009281441099291621,943818.9507735583,1292.9026722925457,39325.78961556493,2.6244725738396624
5571,2019-09-17,none,875315929534.0908,10.465154577438431,578.7498315742197,0.0,237.0,0.00926717016987857,945272.3797468353,1294.8936708860758,39386.34915611814,2.628691983122363
5580,2019-09-18,none,864507870851.3593,10.11624320751946,571.3768541636069,0.0,237.0,0.009252318935631968,946789.6708860759,1296.9721518987342,39449.56962025316,2.632911392405063
5589,2019-09-19,none,844127022276.1823,9.994771897156772,557.8446608894936,0.0,237.0,0.009237515225334959,948306.9620253163,1299.050632911392,39512.79008438818,2.6371308016877637
5598,2019-09-20,none,838847384328.2563,10.263615625891076,554.5367122897063,0.0,237.0,0.00922275881123698,949824.2531645568,1301.1291139240504,39576.0105485232,2.6413502109704643
5607,2019-09-21,none,858135970117.0123,10.126974881689115,567.274772479068,0.0,237.0,0.009208049467040428,951341.5443037974,1303.2075949367088,39639.23101265822,2.6455696202531644
5616,2019-09-22,none,866343196301.6387,10.33360234776229,572.1153338224505,0.0,237.0,0.00919338696788909,952858.835443038,1305.2860759493672,39702.45147679325,2.649789029535865
5625,2019-09-23,none,847812473502.6554,10.317703486291073,560.3101868422937,0.0,237.0,0.009178771090356678,954376.1265822782,1307.3645569620248,39765.67194092826,2.654008438818565
5634,2019-09-24,none,867642866595.7988,10.35083864352157,573.4365340950707,0.0,237.0,0.009164201612435474,955893.4177215189,1309.4430379746834,39828.89240506329,2.6582278481012658
5643,2019-09-25,none,851666088183.0111,10.232109431245501,563.1297429620563,0.0,237.0,0.009149678313525117,957410.7088607594,1311.5215189873418,39892.11286919831,2.6624472573839664
5652,2019-09-26,none,845124708974.8527,10.244939990057524,558.0433918045593,0.0,237.0,0.009135200974421439,958927.9999999998,1313.5999999999997,39955.33333333333,2.6666666666666665
5661,2019-09-27,none,846709935550.2031,10.148954392976947,559.9180585296217,1.0,238.0,0.00915925363628142,956409.806722689,1310.150420168067,39850.408613445376,2.6596638655462184
5670,2019-09-28,none,867365149936.9991,10.495320269084528,572.7193944712593,0.0,238.0,0.009145425718072826,957855.9019607843,1312.1313725490197,39910.66258169935,2.6638655462184873
5679,2019-09-29,none,854460383203.5546,10.233457997698505,564.4297633604258,0.0,238.0,0.009131023472847513,959366.7156862746,1314.200980392157,39973.61315359478,2.668067226890756
5688,2019-09-30,none,858119547177.8108,10.402622667339145,567.2637608069165,0.0,238.0,0.009116666517701526,960877.5294117648,1316.2705882352943,40036.5637254902,2.672268907563025
5697,2019-10-01,none,868290429761.52,10.499382042893494,573.6196568769991,1.0,239.0,0.009140599826898032,958361.6136680613,1312.8241283124128,39931.73390283589,2.6652719665271967
5706,2019-10-02,none,862959159036.2098,10.353102255530734,570.0908697845356,0.0,239.0,0.009126890509561385,959801.1492329148,1314.7960948396092,39991.71455137145,2.6694560669456067
5715,2019-10-03,none,873336694664.1997,10.327014218009479,577.2041709202275,0.0,239.0,0.009112607425821852,961305.5397489539,1316.8569037656903,40054.39748953974,2.6736401673640167
5724,2019-10-04,none,855678962965.7458,10.158607901868493,565.38945942091,0.0,239.0,0.009098368976719005,962809.9302649929,1318.9177126917712,40117.08042770804,2.6778242677824267
5733,2019-10-05,none,871183670228.5431,10.528627622377622,575.5897435897435,0.0,239.0,0.009084174953354387,964314.3207810321,1320.9785216178523,40179.76336587634,2.6820083682008367
5742,2019-10-06,none,878536381342.2805,10.527452415812592,580.5027818448024,0.0,239.0,0.009070025148131097,965818.7112970708,1323.0393305439327,40242.44630404462,2.6861924686192467
5751,2019-10-07,none,877933779763.4194,10.3885550996483,581.3722157092615,0.0,239.0,0.009055919354743645,967323.1018131099,1325.1001394700136,40305.12924221291,2.690376569037657
5760,2019-10-08,none,876377158449.6082,10.32808972398223,579.1131745684946,0.0,239.0,0.009041857368167955,968827.4923291492,1327.1609483960947,40367.81218038122,2.694560669456067
5769,2019-10-09,none,876300258816.1608,10.385203524357387,579.8551663875337,1.0,240.0,0.009065612369524434,966288.8333333333,1323.6833333333332,40262.03472222222,2.6875
5778,2019-10-10,none,885445190994.8413,10.159270880023906,584.256461975198,0.0,240.0,0.009052191541858528,967721.4583333334,1325.6458333333333,40321.727430555555,2.691666666666667
5787,2019-10-11,none,875158583453.106,10.497411215634799,578.9256909501933,0.0,240.0,0.009038200519382703,969219.4791666667,1327.6979166666667,40384.14496527778,2.6958333333333333
5796,2019-10-12,none,857737353836.9785,10.294109256882043,567.8428897446869,0.0,240.0,0.009024252679075013,970717.5000000001,1329.7500000000002,40446.56250000001,2.7
5805,2019-10-13,none,873939993126.1453,10.272919245612757,578.057226064798,0.0,240.0,0.009010347821326056,972215.5208333331,1331.802083333333,40508.98003472221,2.7041666666666666
5814,2019-10-14,none,890493027481.7961,10.432219605534295,589.3696372065641,1.0,241.0,0.009033971105037094,969673.2365145229,1328.319502074689,40403.05152143846,2.6970954356846475
5823,2019-10-15,none,879079386142.064,10.268200897380229,581.7486611665943,0.0,241.0,0.009020704575668179,971099.3112033193,1330.273029045643,40462.471300138306,2.7012448132780085
5832,2019-10-16,none,896752058736.803,10.499815157116451,593.589426987061,0.0,241.0,0.009006869139202428,972591.0152143846,1332.3164591977873,40524.625633932694,2.7053941908713695
5841,2019-10-17,none,875593662816.783,10.257115955674658,579.7693366164542,0.0,241.0,0.008993076077733513,974082.7192254495,1334.3598893499307,40586.77996772706,2.7095435684647304
5850,2019-10-18,none,874674017767.9546,10.436650274804744,578.4069279722303,0.0,241.0,0.00897932519688071,975574.4232365144,1336.4033195020747,40648.93430152144,2.7136929460580914
5859,2019-10-19,none,887638062882.6619,10.599176591677695,589.0641035065794,0.0,241.0,0.008965616303450358,977066.1272475794,1338.4467496542184,40711.08863531581,2.7178423236514524
5868,2019-10-20,none,891354568821.2848,10.593182986850804,589.34126634347,0.0,241.0,0.008951949205426806,978557.8312586443,1340.490179806362,40773.24296911018,2.7219917012448134
5877,2019-10-21,none,898027724535.6943,10.36539170167293,594.9969049373618,0.0,241.0,0.008938323711963448,980049.5352697093,1342.5336099585058,40835.39730290455,2.7261410788381744
5886,2019-10-22,none,885158846480.2767,10.369501680549467,587.2013589537518,0.0,241.0,0.008924739633373835,981541.2392807746,1344.5770401106502,40897.55163669894,2.7302904564315353
5895,2019-10-23,none,895167131252.088,10.486957177322076,598.4903867903189,0.0,241.0,0.00891119678112289,983032.9432918394,1346.6204702627938,40959.70597049331,2.7344398340248963
5904,2019-10-24,none,884235433131.631,10.417210854738064,585.7732549702511,0.0,241.0,0.008897694967818157,984524.6473029046,1348.6639004149379,41021.86030428769,2.7385892116182573
5913,2019-10-25,none,892582860829.3226,10.294951993017166,590.7355979051498,0.0,241.0,0.008884234007201187,986016.3513139695,1350.7073305670815,41084.01463808206,2.7427385892116183
5922,2019-10-26,none,898275678453.0345,10.40327796560341,595.7917095399089,0.0,241.0,0.00887081371413895,987508.0553250344,1352.7507607192254,41146.16897187644,2.7468879668049793
5931,2019-10-27,none,899146759689.9152,10.397435897435898,596.4911582670203,0.0,241.0,0.00885743390461536,988999.7593360996,1354.7941908713694,41208.32330567082,2.7510373443983402
5940,2019-10-28,none,894456934153.8806,10.38867842051581,592.1001019962116,0.0,241.0,0.008844094395722868,990491.4633471644,1356.837621023513,41270.477639465185,2.7551867219917012
5949,2019-10-29,none,894205784050.7616,10.570114773396115,593.1557027225901,0.0,241.0,0.008830795005654112,991983.1673582295,1358.881051175657,41332.631973259566,2.759336099585062
5958,2019-10-30,none,911141120876.521,10.586557742294838,603.4815805109923,1.0,242.0,0.00885412283814883,989369.603305785,1355.3008264462808,41223.733471074374,2.7520661157024793
5967,2019-10-31,none,898909845799.0311,10.27212340394125,596.1413917792045,0.0,242.0,0.008841446737539645,990788.0757575757,1357.2439393939392,41282.83648989899,2.756198347107438
5976,2019-11-01,none,896163522814.8386,10.504224502112251,594.5316083283042,0.0,242.0,0.008828211038830754,992273.515151515,1359.2787878787876,41344.729797979795,2.760330578512397
5985,2019-11-02,none,887967145579.8499,10.190351831701124,588.5648893725064,1.0,243.0,0.00885144059016889,989669.4115226339,1355.711522633745,41236.225480109744,2.753086419753086
5994,2019-11-03,none,896986457305.065,10.268541067079921,592.7440419095403,0.0,243.0,0.008838827794415412,991081.646090535,1357.6460905349795,41295.06858710563,2.757201646090535
6003,2019-11-04,none,885628690859.8987,10.53882582876043,593.5072518223492,0.0,243.0,0.008825655174751604,992560.8724279836,1359.6724279835391,41356.70301783265,2.7613168724279835
6012,2019-11-05,none,902424819925.3193,10.477048444976077,601.8524332810047,1.0,244.0,0.00884878728095625,989966.1639344261,1356.1180327868851,41248.59016393442,2.7540983606557377
6021,2019-11-06,none,883137919252.6268,10.256302220952653,583.6764978933086,0.0,244.0,0.00883623718335685,991372.2117486339,1358.0441256830602,41307.17548952641,2.7581967213114753
6030,2019-11-07,none,886917346372.9594,10.301004304160688,589.0423242467718,0.0,244.0,0.008823127039167895,992845.275956284,1360.0620218579234,41368.55316484517,2.762295081967213
6039,2019-11-08,none,885229017531.4247,10.265434301620155,586.2839400428265,0.0,244.0,0.008810055739850609,994318.3401639344,1362.0799180327867,41429.930840163935,2.7663934426229506
6048,2019-11-13,none,892855828291.7816,10.238929823306389,592.5242148937692,0.0,244.0,0.00874527591823406,1001683.6612021857,1372.1693989071036,41736.819216757736,2.7868852459016393
6057,2019-11-14,none,891351960670.0182,10.347743675730845,591.9618804664723,0.0,244.0,0.008732434103376154,1003156.725409836,1374.1872950819672,41798.1968920765,2.790983606557377
6066,2019-11-15,none,895377592763.9991,10.091495307014402,594.4006162224133,0.0,244.0,0.008719629947799356,1004629.7896174863,1376.2051912568306,41859.57456739526,2.7950819672131146
6075,2019-11-16,none,893429774923.2976,10.280071684587814,593.8889605734767,0.0,244.0,0.008706863286089547,1006102.8538251367,1378.223087431694,41920.952242714025,2.7991803278688523
6084,2019-11-17,none,897286978909.2347,10.297312832303492,596.6478660727116,1.0,245.0,0.00872976565033191,1003463.363265306,1374.6073469387754,41810.97346938775,2.7918367346938777
6093,2019-11-18,none,895186216262.8827,10.135710676387786,593.626768697661,0.0,245.0,0.00871761165115716,1004862.380952381,1376.5238095238094,41869.26587301587,2.795918367346939
6102,2019-11-19,none,897484391688.7426,10.263955399899936,596.3420055750125,1.0,246.0,0.008740433981891432,1002238.5636856369,1372.929539295393,41759.940153568205,2.7886178861788617
6111,2019-11-20,none,896669300009.7192,10.20517757809157,595.563186421338,0.0,246.0,0.008728302318588357,1003631.5975609756,1374.8378048780487,41817.983231707316,2.792682926829268
6120,2019-11-21,none,896870598144.4055,10.209302325581396,595.6240547867028,0.0,246.0,0.008715615832660176,1005092.487804878,1376.8390243902438,41878.85365853658,2.796747967479675
