_id,disk_id,failure_time,model_x,model_y,app,node_id,rack_id,machine_room_id
{'$oid': '6266c2ed718b63c8dff98f7d'},39358.0,1551674957000,MC1,C1,WSM,47245.0,9064.0,261.0
{'$oid': '6266c2ed718b63c8dff98f7e'},169007.0,1551679056000,MC1,C1,NAS,202258.0,26820.0,458.0
{'$oid': '6266c2ed718b63c8dff98f7f'},133056.0,1551704324000,MC1,C1,WSM,158076.0,25715.0,194.0
{'$oid': '6266c2ed718b63c8dff98f80'},61631.0,1551723917000,MC1,C1,RM,73769.0,5595.0,56.0
{'$oid': '6266c2ed718b63c8dff98f81'},133051.0,1551724427000,MC1,C1,WSM,158076.0,25715.0,194.0
{'$oid': '6266c2ed718b63c8dff98f82'},18439.0,1551734675000,MB2,B2,none,88780.0,6245.0,176.0
{'$oid': '6266c2ed718b63c8dff98f83'},149390.0,1551740109000,MC1,C1,WSM,177433.0,9887.0,229.0
{'$oid': '6266c2ed718b63c8dff98f84'},199825.0,1551740325000,MC1,C1,DB,238080.0,16590.0,577.0
{'$oid': '6266c2ed718b63c8dff98f85'},91748.0,1551741545000,MC1,C1,none,109600.0,7391.0,82.0
{'$oid': '6266c2ed718b63c8dff98f86'},92338.0,1551741888000,MC1,C1,RM,110320.0,25448.0,557.0
{'$oid': '6266c2ed718b63c8dff98f87'},28332.0,1551755962000,MA2,A2,RM,56737.0,14826.0,670.0
{'$oid': '6266c2ed718b63c8dff98f88'},37553.0,1551758440000,MC1,C1,WSM,45162.0,26300.0,162.0
{'$oid': '6266c2ed718b63c8dff98f89'},140778.0,1551763901000,MC1,C1,WS,167510.0,20614.0,477.0
{'$oid': '6266c2ed718b63c8dff98f8a'},45050.0,1551780671000,MC1,C1,WSM,53981.0,9887.0,229.0
{'$oid': '6266c2ed718b63c8dff98f8b'},33945.0,1551794703000,MC1,C1,none,40447.0,27941.0,259.0
{'$oid': '6266c2ed718b63c8dff98f8c'},155401.0,1551795300000,MC1,C1,RM,184976.0,16683.0,56.0
{'$oid': '6266c2ed718b63c8dff98f8d'},34619.0,1551818904000,MC1,C1,RM,41349.0,17078.0,279.0
{'$oid': '6266c2ed718b63c8dff98f8e'},58002.0,1551822730000,MC1,C1,WSM,69167.0,28231.0,76.0
{'$oid': '6266c2ed718b63c8dff98f8f'},8325.0,1551841466000,MA1,A3,none,46356.0,13851.0,542.0
{'$oid': '6266c2ed718b63c8dff98f90'},13244.0,1551841693000,MA1,A3,RM,73604.0,6132.0,478.0
{'$oid': '6266c2ed718b63c8dff98f91'},3638.0,1551842079000,MA1,A3,SS,21738.0,19190.0,145.0
{'$oid': '6266c2ed718b63c8dff98f92'},20810.0,1551842457000,MA1,A3,RM,113273.0,13410.0,478.0
{'$oid': '6266c2ed718b63c8dff98f93'},76553.0,1551842525000,MC1,C1,none,91557.0,13880.0,586.0
{'$oid': '6266c2ed718b63c8dff98f94'},194010.0,1551851254000,MC1,C1,WPS,231099.0,4428.0,353.0
{'$oid': '6266c2ed718b63c8dff98f95'},32791.0,1551862960000,MB2,B2,RM,159447.0,10079.0,190.0
{'$oid': '6266c2ed718b63c8dff98f96'},177249.0,1551863834000,MC1,C1,none,211437.0,20152.0,65.0
{'$oid': '6266c2ed718b63c8dff98f97'},23376.0,1551878239000,MC1,C1,RM,27215.0,18898.0,501.0
{'$oid': '6266c2ed718b63c8dff98f98'},16380.0,1551880876000,MC2,C2,RM,162863.0,24781.0,413.0
{'$oid': '6266c2ed718b63c8dff98f99'},157934.0,1551887356000,MC1,C1,WSM,188480.0,3484.0,346.0
{'$oid': '6266c2ed718b63c8dff98f9a'},199535.0,1551888023000,MC1,C1,WSM,237788.0,3478.0,64.0
{'$oid': '6266c2ed718b63c8dff98f9b'},33780.0,1551893193000,MC1,C1,WSM,40326.0,11060.0,219.0
{'$oid': '6266c2ed718b63c8dff98f9c'},17221.0,1551902998000,MC1,C1,RM,19878.0,10490.0,279.0
{'$oid': '6266c2ed718b63c8dff98f9d'},16121.0,1551927891000,MA1,A3,none,88320.0,27387.0,542.0
{'$oid': '6266c2ed718b63c8dff98f9e'},106369.0,1551928376000,MC1,C1,WSM,127761.0,18353.0,76.0
{'$oid': '6266c2ed718b63c8dff98f9f'},3639.0,1551937180000,MB2,B2,none,16952.0,8456.0,280.0
{'$oid': '6266c2ed718b63c8dff98fa0'},66976.0,1551938495000,MC1,C1,RM,80317.0,4108.0,557.0
{'$oid': '6266c2ed718b63c8dff98fa1'},45046.0,1551941809000,MC1,C1,WSM,53981.0,9887.0,229.0
{'$oid': '6266c2ed718b63c8dff98fa2'},5351.0,1551949370000,MB1,B3,WSM,30759.0,20705.0,549.0
{'$oid': '6266c2ed718b63c8dff98fa3'},140772.0,1551955946000,MC1,C1,WS,167510.0,20614.0,477.0
{'$oid': '6266c2ed718b63c8dff98fa4'},140781.0,1551955946000,MC1,C1,WS,167510.0,20614.0,477.0
{'$oid': '6266c2ed718b63c8dff98fa5'},140779.0,1551955946000,MC1,C1,WS,167510.0,20614.0,477.0
{'$oid': '6266c2ed718b63c8dff98fa6'},140777.0,1551955946000,MC1,C1,WS,167510.0,20614.0,477.0
{'$oid': '6266c2ed718b63c8dff98fa7'},140773.0,1551955946000,MC1,C1,WS,167510.0,20614.0,477.0
{'$oid': '6266c2ed718b63c8dff98fa8'},140776.0,1551955951000,MC1,C1,WS,167510.0,20614.0,477.0
{'$oid': '6266c2ed718b63c8dff98fa9'},136441.0,1551956636000,MC1,C1,RM,162264.0,10543.0,56.0
{'$oid': '6266c2ed718b63c8dff98faa'},190460.0,1551961143000,MC1,C1,RM,226640.0,16683.0,56.0
{'$oid': '6266c2ed718b63c8dff98fab'},125214.0,1551975356000,MC1,C1,WSM,148634.0,824.0,346.0
{'$oid': '6266c2ed718b63c8dff98fac'},142161.0,1551977456000,MC1,C1,WSM,169006.0,21041.0,162.0
{'$oid': '6266c2ed718b63c8dff98fad'},36592.0,1551991029000,MC1,C1,WSM,43743.0,3892.0,430.0
{'$oid': '6266c2ed718b63c8dff98fae'},22904.0,1551993808000,MC2,C2,SS,228667.0,11445.0,640.0
{'$oid': '6266c2ed718b63c8dff98faf'},150091.0,1552003740000,MC1,C1,RM,178319.0,16488.0,6.0
{'$oid': '6266c2ed718b63c8dff98fb0'},17436.0,1552034159000,MC1,C1,NAS,20113.0,3806.0,201.0
{'$oid': '6266c2ed718b63c8dff98fb1'},29917.0,1552035800000,MB1,B3,RM,161067.0,11556.0,256.0
{'$oid': '6266c2ed718b63c8dff98fb2'},134257.0,1552037796000,MC1,C1,RM,159503.0,2388.0,56.0
{'$oid': '6266c2ed718b63c8dff98fb3'},23190.0,1552038857000,MB2,B2,none,114000.0,17850.0,24.0
{'$oid': '6266c2ed718b63c8dff98fb4'},18527.0,1552043037000,MB2,B2,WSM,89360.0,1518.0,47.0
{'$oid': '6266c2ed718b63c8dff98fb5'},11079.0,1552049943000,MC1,C1,RM,12726.0,11095.0,6.0
{'$oid': '6266c2ed718b63c8dff98fb6'},13078.0,1552102096000,MA1,A3,RM,72853.0,20400.0,535.0
{'$oid': '6266c2ed718b63c8dff98fb7'},101875.0,1552102925000,MC1,C1,WPS,122413.0,8974.0,178.0
{'$oid': '6266c2ed718b63c8dff98fb8'},10351.0,1552114546000,MB2,B2,RM,50546.0,22098.0,501.0
{'$oid': '6266c2ed718b63c8dff98fb9'},200010.0,1552122268000,MC1,C1,WSM,238272.0,14992.0,561.0
{'$oid': '6266c2ed718b63c8dff98fba'},92225.0,1552126777000,MC1,C1,none,110216.0,15313.0,93.0
{'$oid': '6266c2ed718b63c8dff98fbb'},13948.0,1552160397000,MC1,C1,none,15832.0,24048.0,259.0
{'$oid': '6266c2ed718b63c8dff98fbc'},10092.0,1552165925000,MC1,C1,WPS,11643.0,8974.0,178.0
{'$oid': '6266c2ed718b63c8dff98fbd'},15654.0,1552169425000,MB1,B3,WSM,86491.0,7594.0,111.0
{'$oid': '6266c2ed718b63c8dff98fbe'},123533.0,1552174691000,MC1,C1,RM,146604.0,5976.0,413.0
{'$oid': '6266c2ed718b63c8dff98fbf'},199946.0,1552184107000,MC1,C1,none,238194.0,721.0,93.0
{'$oid': '6266c2ed718b63c8dff98fc0'},39041.0,1552187927000,MA1,A3,none,213181.0,19768.0,220.0
{'$oid': '6266c2ed718b63c8dff98fc1'},38765.0,1552187966000,MA2,A2,SS,76960.0,20281.0,389.0
{'$oid': '6266c2ed718b63c8dff98fc2'},24179.0,1552198654000,MB1,B3,WSM,130648.0,7594.0,111.0
{'$oid': '6266c2ed718b63c8dff98fc3'},39939.0,1552208563000,MB1,B3,WSM,214732.0,2791.0,549.0
{'$oid': '6266c2ed718b63c8dff98fc4'},10126.0,1552211533000,MC2,C2,DAE,101351.0,4634.0,396.0
{'$oid': '6266c2ed718b63c8dff98fc5'},55281.0,1552238813000,MC1,C1,WSM,65780.0,26300.0,162.0
{'$oid': '6266c2ed718b63c8dff98fc6'},40263.0,1552255243000,MC1,C1,WSM,48266.0,22420.0,85.0
{'$oid': '6266c2ed718b63c8dff98fc7'},38173.0,1552256199000,MC1,C1,NAS,45889.0,15828.0,538.0
{'$oid': '6266c2ed718b63c8dff98fc8'},21021.0,1552269503000,MB1,B3,WSM,115428.0,22684.0,226.0
{'$oid': '6266c2ed718b63c8dff98fc9'},28848.0,1552274361000,MA1,A3,none,158808.0,26580.0,499.0
{'$oid': '6266c2ed718b63c8dff98fca'},42469.0,1552277178000,MC1,C1,WPS,50960.0,116.0,86.0
{'$oid': '6266c2ed718b63c8dff98fcb'},103804.0,1552279320000,MC1,C1,WPS,124660.0,23853.0,86.0
{'$oid': '6266c2ed718b63c8dff98fcc'},8299.0,1552286002000,MB2,B2,none,40860.0,2293.0,667.0
{'$oid': '6266c2ed718b63c8dff98fcd'},30827.0,1552294962000,MB1,B3,WSM,165909.0,5726.0,195.0
{'$oid': '6266c2ed718b63c8dff98fce'},48773.0,1552295034000,MB2,B2,RM,236763.0,12804.0,190.0
{'$oid': '6266c2ed718b63c8dff98fcf'},40261.0,1552296729000,MC1,C1,WSM,48266.0,22420.0,85.0
{'$oid': '6266c2ed718b63c8dff98fd0'},45055.0,1552301997000,MC1,C1,WSM,53981.0,9887.0,229.0
{'$oid': '6266c2ed718b63c8dff98fd1'},16773.0,1552308488000,MC2,C2,none,166966.0,5079.0,242.0
{'$oid': '6266c2ed718b63c8dff98fd2'},139073.0,1552309036000,MC1,C1,WSM,165566.0,27417.0,52.0
{'$oid': '6266c2ed718b63c8dff98fd3'},164356.0,1552310861000,MC1,C1,NAS,196481.0,22145.0,137.0
{'$oid': '6266c2ed718b63c8dff98fd4'},85829.0,1552317579000,MA2,A2,none,168199.0,1737.0,176.0
{'$oid': '6266c2ed718b63c8dff98fd5'},11280.0,1552327463000,MC2,C2,DAE,112918.0,4754.0,396.0
{'$oid': '6266c2ed718b63c8dff98fd6'},162085.0,1552329746000,MC1,C1,WSM,193648.0,23556.0,305.0
{'$oid': '6266c2ed718b63c8dff98fd7'},69264.0,1552330151000,MC1,C1,WSM,83014.0,17519.0,438.0
{'$oid': '6266c2ed718b63c8dff98fd8'},143399.0,1552339193000,MC1,C1,WSM,170376.0,24090.0,430.0
{'$oid': '6266c2ed718b63c8dff98fd9'},111504.0,1552351941000,MC1,C1,WSM,133187.0,18592.0,169.0
{'$oid': '6266c2ed718b63c8dff98fda'},121197.0,1552352319000,MC1,C1,RM,143938.0,20699.0,413.0
{'$oid': '6266c2ed718b63c8dff98fdb'},4521.0,1552361135000,MC2,C2,RM,45651.0,20212.0,74.0
{'$oid': '6266c2ed718b63c8dff98fdc'},160715.0,1552364532000,MC1,C1,WSM,191907.0,12259.0,362.0
{'$oid': '6266c2ed718b63c8dff98fdd'},59262.0,1552380129000,MC1,C1,RM,70887.0,541.0,56.0
{'$oid': '6266c2ed718b63c8dff98fde'},43357.0,1552387098000,MC1,C1,WSM,51963.0,12379.0,549.0
{'$oid': '6266c2ed718b63c8dff98fdf'},99170.0,1552387927000,MA2,A2,RM,194870.0,16474.0,93.0
{'$oid': '6266c2ed718b63c8dff98fe0'},16513.0,1552388141000,MA2,A2,RM,32634.0,6243.0,81.0
{'$oid': '6266c2ed718b63c8dff98fe1'},4653.0,1552389334000,MA2,A2,none,9693.0,17304.0,620.0
{'$oid': '6266c2ed718b63c8dff98fe2'},128740.0,1552400419000,MC1,C1,WSM,152946.0,14365.0,549.0
{'$oid': '6266c2ed718b63c8dff98fe3'},50741.0,1552416425000,MC1,C1,WSM,60462.0,13064.0,194.0
{'$oid': '6266c2ed718b63c8dff98fe4'},4931.0,1552435640000,MC2,C2,DAE,49807.0,21383.0,396.0
{'$oid': '6266c2ed718b63c8dff98fe5'},32185.0,1552446059000,MA1,A3,none,176346.0,814.0,121.0
{'$oid': '6266c2ed718b63c8dff98fe6'},145515.0,1552446265000,MC1,C1,WPS,172979.0,19740.0,516.0
{'$oid': '6266c2ed718b63c8dff98fe7'},20461.0,1552449417000,MC2,C2,DAE,203814.0,5905.0,457.0
{'$oid': '6266c2ed718b63c8dff98fe8'},3295.0,1552487613000,MC1,C1,WSM,3716.0,5985.0,291.0
{'$oid': '6266c2ed718b63c8dff98fe9'},163423.0,1552488520000,MC1,C1,RM,195352.0,597.0,557.0
{'$oid': '6266c2ed718b63c8dff98fea'},97125.0,1552491838000,MC1,C1,WSM,116302.0,1621.0,232.0
{'$oid': '6266c2ed718b63c8dff98feb'},46738.0,1552500852000,MB2,B2,none,226665.0,27926.0,159.0
{'$oid': '6266c2ed718b63c8dff98fec'},77728.0,1552503986000,MC1,C1,WSM,93031.0,779.0,345.0
{'$oid': '6266c2ed718b63c8dff98fed'},121830.0,1552507934000,MC1,C1,RM,144696.0,867.0,56.0
{'$oid': '6266c2ed718b63c8dff98fee'},77307.0,1552508690000,MC1,C1,none,92468.0,22209.0,605.0
{'$oid': '6266c2ed718b63c8dff98fef'},18743.0,1552512625000,MC1,C1,WPS,21768.0,16001.0,441.0
{'$oid': '6266c2ed718b63c8dff98ff0'},148606.0,1552518018000,MC1,C1,none,176380.0,7391.0,82.0
{'$oid': '6266c2ed718b63c8dff98ff1'},171811.0,1552529408000,MC1,C1,WSM,205372.0,26019.0,345.0
{'$oid': '6266c2ed718b63c8dff98ff2'},11750.0,1552532867000,MA1,A3,RM,65442.0,6132.0,478.0
{'$oid': '6266c2ed718b63c8dff98ff3'},120376.0,1552533905000,MC1,C1,none,143005.0,12142.0,605.0
{'$oid': '6266c2ed718b63c8dff98ff4'},22378.0,1552537344000,MC1,C1,RM,26175.0,20117.0,413.0
{'$oid': '6266c2ed718b63c8dff98ff5'},2537.0,1552543551000,MC2,C2,none,25562.0,21297.0,133.0
{'$oid': '6266c2ed718b63c8dff98ff6'},14870.0,1552546005000,MB2,B2,WSM,72225.0,7103.0,299.0
{'$oid': '6266c2ed718b63c8dff98ff7'},187556.0,1552550258000,MC1,C1,WSM,223139.0,13535.0,52.0
{'$oid': '6266c2ed718b63c8dff98ff8'},197991.0,1552569275000,MC1,C1,WSM,235715.0,1621.0,232.0
{'$oid': '6266c2ed718b63c8dff98ff9'},105619.0,1552585119000,MC1,C1,DB,126972.0,6591.0,490.0
{'$oid': '6266c2ed718b63c8dff98ffa'},19274.0,1552588954000,MC2,C2,DAE,191951.0,3885.0,396.0
{'$oid': '6266c2ed718b63c8dff98ffb'},58657.0,1552604034000,MC1,C1,RM,70083.0,9128.0,56.0
{'$oid': '6266c2ed718b63c8dff98ffc'},59142.0,1552604245000,MA2,A2,none,116220.0,7174.0,42.0
{'$oid': '6266c2ed718b63c8dff98ffd'},33640.0,1552604332000,MC1,C1,WSM,40075.0,27417.0,52.0
{'$oid': '6266c2ed718b63c8dff98ffe'},194623.0,1552610149000,MC1,C1,WSM,231848.0,17056.0,299.0
{'$oid': '6266c2ed718b63c8dff98fff'},31883.0,1552613865000,MC1,C1,WSM,37820.0,1621.0,232.0
{'$oid': '6266c2ed718b63c8dff99000'},4979.0,1552628983000,MC1,C1,DB,5536.0,28263.0,490.0
{'$oid': '6266c2ed718b63c8dff99001'},137574.0,1552629836000,MC1,C1,WSM,163676.0,779.0,345.0
{'$oid': '6266c2ed718b63c8dff99002'},36330.0,1552640591000,MB1,B3,WSM,195443.0,2968.0,239.0
{'$oid': '6266c2ed718b63c8dff99003'},18796.0,1552640620000,MB1,B3,WSM,103471.0,19558.0,531.0
{'$oid': '6266c2ed718b63c8dff99004'},6867.0,1552645849000,MC2,C2,RM,69104.0,26483.0,413.0
{'$oid': '6266c2ed718b63c8dff99005'},31470.0,1552653050000,MB1,B3,RM,168864.0,21255.0,501.0
{'$oid': '6266c2ed718b63c8dff99006'},15063.0,1552656491000,MC2,C2,DAE,150265.0,18323.0,457.0
{'$oid': '6266c2ed718b63c8dff99007'},123051.0,1552667764000,MC1,C1,WSM,146075.0,15949.0,52.0
{'$oid': '6266c2ed718b63c8dff99008'},14951.0,1552675210000,MC1,C1,NAS,17174.0,12203.0,458.0
{'$oid': '6266c2ed718b63c8dff99009'},21193.0,1552680256000,MC2,C2,DAE,211091.0,11807.0,529.0
{'$oid': '6266c2ed718b63c8dff9900a'},109398.0,1552699862000,MC1,C1,WSM,130829.0,1621.0,232.0
{'$oid': '6266c2ed718b63c8dff9900b'},17515.0,1552705520000,MA1,A3,DAE,96431.0,8167.0,293.0
{'$oid': '6266c2ed718b63c8dff9900c'},13158.0,1552705683000,MA1,A3,RM,73094.0,20817.0,669.0
{'$oid': '6266c2ed718b63c8dff9900d'},135401.0,1552706112000,MC1,C1,none,160954.0,28062.0,259.0
{'$oid': '6266c2ed718b63c8dff9900e'},55641.0,1552706112000,MC1,C1,none,66254.0,8544.0,259.0
{'$oid': '6266c2ed718b63c8dff9900f'},39047.0,1552706359000,MA1,A3,none,213181.0,19768.0,220.0
{'$oid': '6266c2ed718b63c8dff99010'},100393.0,1552706769000,MA2,A2,none,197369.0,18528.0,231.0
{'$oid': '6266c2ed718b63c8dff99011'},89128.0,1552712029000,MA2,A2,none,174718.0,10942.0,143.0
{'$oid': '6266c2ed718b63c8dff99012'},145182.0,1552727910000,MC1,C1,RM,172555.0,6292.0,56.0
{'$oid': '6266c2ed718b63c8dff99013'},78892.0,1552743148000,MC1,C1,WSM,94597.0,20614.0,518.0
{'$oid': '6266c2ed718b63c8dff99014'},25624.0,1552743502000,MB1,B3,WSM,138669.0,17313.0,305.0
{'$oid': '6266c2ed718b63c8dff99015'},23622.0,1552744070000,MB1,B3,WSM,127727.0,631.0,549.0
{'$oid': '6266c2ed718b63c8dff99016'},180547.0,1552751248000,MC1,C1,WPS,214973.0,24663.0,253.0
{'$oid': '6266c2ed718b63c8dff99017'},6557.0,1552752991000,MC1,C1,NAS,7577.0,22765.0,137.0
{'$oid': '6266c2ed718b63c8dff99018'},23143.0,1552766036000,MC1,C1,WSM,26926.0,17076.0,292.0
{'$oid': '6266c2ed718b63c8dff99019'},12021.0,1552772710000,MC1,C1,WSM,13767.0,18495.0,169.0
{'$oid': '6266c2ed718b63c8dff9901a'},27763.0,1552776499000,MC1,C1,WSM,32940.0,26718.0,52.0
{'$oid': '6266c2ed718b63c8dff9901b'},9658.0,1552790432000,MC2,C2,DAE,96836.0,2327.0,659.0
{'$oid': '6266c2ed718b63c8dff9901c'},105624.0,1552792944000,MC1,C1,WSM,126973.0,809.0,169.0
{'$oid': '6266c2ed718b63c8dff9901d'},7779.0,1552793400000,MA1,A3,none,43683.0,10937.0,65.0
{'$oid': '6266c2ed718b63c8dff9901e'},103562.0,1552815220000,MC1,C1,WSM,124317.0,22293.0,52.0
{'$oid': '6266c2ed718b63c8dff9901f'},45061.0,1552827111000,MC1,C1,WSM,53981.0,9887.0,229.0
{'$oid': '6266c2ed718b63c8dff99020'},3022.0,1552835922000,MC2,C2,WSM,30405.0,27129.0,418.0
{'$oid': '6266c2ed718b63c8dff99021'},109075.0,1552840499000,MC1,C1,RM,130429.0,12212.0,291.0
{'$oid': '6266c2ed718b63c8dff99022'},90418.0,1552844044000,MC1,C1,WSM,108027.0,20705.0,549.0
{'$oid': '6266c2ed718b63c8dff99023'},16190.0,1552850319000,MB1,B3,none,89037.0,18403.0,24.0
{'$oid': '6266c2ed718b63c8dff99024'},163031.0,1552850624000,MC1,C1,WSM,194815.0,1621.0,232.0
{'$oid': '6266c2ed718b63c8dff99025'},58612.0,1552856810000,MC1,C1,WSM,70029.0,13076.0,405.0
{'$oid': '6266c2ed718b63c8dff99026'},42801.0,1552863195000,MC1,C1,WSM,51342.0,21041.0,162.0
{'$oid': '6266c2ed718b63c8dff99027'},21730.0,1552873163000,MB1,B3,WSM,119254.0,13770.0,389.0
{'$oid': '6266c2ed718b63c8dff99028'},32191.0,1552878042000,MA1,A3,none,176346.0,814.0,121.0
{'$oid': '6266c2ed718b63c8dff99029'},158731.0,1552878896000,MC1,C1,none,189538.0,28062.0,259.0
{'$oid': '6266c2ed718b63c8dff9902a'},118397.0,1552882654000,MC1,C1,NAS,140700.0,27101.0,458.0
{'$oid': '6266c2ed718b63c8dff9902b'},157862.0,1552902595000,MC1,C1,WSM,188405.0,13064.0,194.0
{'$oid': '6266c2ed718b63c8dff9902c'},10916.0,1552913853000,MC1,C1,RM,12590.0,17078.0,279.0
{'$oid': '6266c2ed718b63c8dff9902d'},191685.0,1552919283000,MC1,C1,RM,228201.0,4443.0,279.0
{'$oid': '6266c2ed718b63c8dff9902e'},185606.0,1552923766000,MC1,C1,RM,220403.0,2139.0,56.0
{'$oid': '6266c2ed718b63c8dff9902f'},194473.0,1552924162000,MC1,C1,WSM,231629.0,1614.0,438.0
{'$oid': '6266c2ed718b63c8dff99030'},19668.0,1552961451000,MC1,C1,WSM,23041.0,25544.0,63.0
{'$oid': '6266c2ed718b63c8dff99031'},9452.0,1552986181000,MB1,B3,WSM,51101.0,15349.0,531.0
{'$oid': '6266c2ed718b63c8dff99032'},13686.0,1552986188000,MB1,B3,WSM,74509.0,2791.0,549.0
{'$oid': '6266c2ed718b63c8dff99033'},37709.0,1552986224000,MB1,B3,WSM,203772.0,22063.0,195.0
{'$oid': '6266c2ed718b63c8dff99034'},138788.0,1553001020000,MC1,C1,RM,165199.0,2952.0,413.0
{'$oid': '6266c2ed718b63c8dff99035'},13387.0,1553007658000,MC1,C1,WPS,15260.0,13393.0,339.0
{'$oid': '6266c2ed718b63c8dff99036'},22831.0,1553008490000,MC2,C2,DAE,227897.0,22202.0,386.0
{'$oid': '6266c2ed718b63c8dff99037'},197227.0,1553008528000,MC1,C1,WSM,234793.0,26019.0,345.0
{'$oid': '6266c2ed718b63c8dff99038'},172247.0,1553009399000,MC1,C1,WSM,205812.0,16240.0,52.0
{'$oid': '6266c2ed718b63c8dff99039'},31619.0,1553019628000,MB2,B2,WSM,153727.0,26543.0,245.0
{'$oid': '6266c2ed718b63c8dff9903a'},65621.0,1553025184000,MC1,C1,WPS,78614.0,13916.0,253.0
{'$oid': '6266c2ed718b63c8dff9903b'},62772.0,1553037618000,MC1,C1,RM,75218.0,15278.0,56.0
{'$oid': '6266c2ed718b63c8dff9903c'},24558.0,1553051601000,MA1,A3,RM,134947.0,2537.0,486.0
{'$oid': '6266c2ed718b63c8dff9903d'},6919.0,1553051696000,MA1,A3,none,39683.0,13242.0,11.0
{'$oid': '6266c2ed718b63c8dff9903e'},158701.0,1553055437000,MC1,C1,WPS,189511.0,24616.0,178.0
{'$oid': '6266c2ed718b63c8dff9903f'},40464.0,1553056830000,MB2,B2,RM,193785.0,18498.0,413.0
{'$oid': '6266c2ed718b63c8dff99040'},109185.0,1553063576000,MC1,C1,WPS,130528.0,5880.0,554.0
{'$oid': '6266c2ed718b63c8dff99041'},123427.0,1553079657000,MC1,C1,RM,146464.0,5384.0,56.0
{'$oid': '6266c2ed718b63c8dff99042'},21124.0,1553082452000,MB2,B2,WSM,103088.0,18059.0,249.0
{'$oid': '6266c2ed718b63c8dff99043'},24530.0,1553100808000,MB1,B3,WSM,132274.0,14617.0,231.0
{'$oid': '6266c2ed718b63c8dff99044'},13773.0,1553101668000,MC2,C2,DAE,137549.0,1480.0,185.0
{'$oid': '6266c2ed718b63c8dff99045'},140186.0,1553127257000,MC1,C1,RM,166929.0,26840.0,56.0
{'$oid': '6266c2ed718b63c8dff99046'},172570.0,1553132194000,MC1,C1,none,206148.0,2978.0,259.0
{'$oid': '6266c2ed718b63c8dff99047'},91557.0,1553137656000,MC1,C1,RM,109379.0,541.0,56.0
{'$oid': '6266c2ed718b63c8dff99048'},25063.0,1553159164000,MB1,B3,RM,135135.0,6893.0,256.0
{'$oid': '6266c2ed718b63c8dff99049'},191575.0,1553160040000,MC1,C1,none,228120.0,19611.0,440.0
{'$oid': '6266c2ed718b63c8dff9904a'},16067.0,1553161952000,MB1,B3,WSM,88377.0,21364.0,549.0
{'$oid': '6266c2ed718b63c8dff9904b'},167548.0,1553173783000,MC1,C1,WSM,200192.0,9887.0,229.0
{'$oid': '6266c2ed718b63c8dff9904c'},62286.0,1553178403000,MC1,C1,RM,74541.0,11029.0,56.0
{'$oid': '6266c2ed718b63c8dff9904d'},128762.0,1553205274000,MC1,C1,WSM,152978.0,17953.0,52.0
{'$oid': '6266c2ed718b63c8dff9904e'},104630.0,1553209927000,MC1,C1,RM,125781.0,7009.0,413.0
{'$oid': '6266c2ed718b63c8dff9904f'},29475.0,1553218857000,MC1,C1,WSM,35013.0,8586.0,52.0
{'$oid': '6266c2ed718b63c8dff99050'},5491.0,1553224967000,MA1,A3,none,31642.0,25003.0,16.0
{'$oid': '6266c2ed718b63c8dff99051'},5484.0,1553224967000,MA1,A3,none,31642.0,25003.0,16.0
{'$oid': '6266c2ed718b63c8dff99052'},108721.0,1553236621000,MC1,C1,WSM,130101.0,17587.0,284.0
{'$oid': '6266c2ed718b63c8dff99053'},14514.0,1553244152000,MC1,C1,WSM,16541.0,15554.0,262.0
{'$oid': '6266c2ed718b63c8dff99054'},34853.0,1553245445000,MB1,B3,WPS,187121.0,21136.0,59.0
{'$oid': '6266c2ed718b63c8dff99055'},5434.0,1553245459000,MB1,B3,WSM,31352.0,5726.0,195.0
{'$oid': '6266c2ed718b63c8dff99056'},35737.0,1553245510000,MB1,B3,WPS,192398.0,21428.0,191.0
{'$oid': '6266c2ed718b63c8dff99057'},14877.0,1553245537000,MB1,B3,WSM,81557.0,2791.0,549.0
{'$oid': '6266c2ed718b63c8dff99058'},38358.0,1553245914000,MB1,B3,WPS,207234.0,3770.0,347.0
{'$oid': '6266c2ed718b63c8dff99059'},128207.0,1553246268000,MC1,C1,WPS,152268.0,24977.0,519.0
{'$oid': '6266c2ed718b63c8dff9905a'},43672.0,1553246269000,MC1,C1,WPS,52347.0,24977.0,519.0
{'$oid': '6266c2ed718b63c8dff9905b'},4010.0,1553246336000,MC1,C1,none,4601.0,6314.0,280.0
{'$oid': '6266c2ed718b63c8dff9905c'},48725.0,1553246366000,MC1,C1,WPS,58064.0,18303.0,354.0
{'$oid': '6266c2ed718b63c8dff9905d'},178136.0,1553246377000,MC1,C1,WPS,212355.0,13969.0,634.0
{'$oid': '6266c2ed718b63c8dff9905e'},72353.0,1553246383000,MC1,C1,WPS,86638.0,6514.0,519.0
{'$oid': '6266c2ed718b63c8dff9905f'},259.0,1553246385000,MC2,C2,WPS,2557.0,13787.0,454.0
{'$oid': '6266c2ed718b63c8dff99060'},74586.0,1553246405000,MC1,C1,WPS,89279.0,6792.0,354.0
{'$oid': '6266c2ed718b63c8dff99061'},198081.0,1553246422000,MC1,C1,WPS,235773.0,5154.0,7.0
{'$oid': '6266c2ed718b63c8dff99062'},31177.0,1553248012000,MA2,A2,RM,62150.0,17868.0,235.0
{'$oid': '6266c2ed718b63c8dff99063'},43187.0,1553248620000,MA2,A2,none,85147.0,27507.0,235.0
